accx,accy,accz,subject,activity
0.2441385,0.950816,0.1818939,11,6
0.2444651,0.9484818,0.1821176,11,6
0.2442594,0.9482506,0.1815295,11,6
0.2424328,0.9488343,0.1817766,11,6
0.2412931,0.9486058,0.180381,11,6
0.241918,0.948339,0.1781517,11,6
0.2449129,0.9477922,0.1793674,11,6
0.2474308,0.9469411,0.1794429,11,6
0.2476267,0.947074,0.178789,11,6
0.2468412,0.9474793,0.179091,11,6
0.2458313,0.9470971,0.1768914,11,6
0.2438786,0.9475238,0.1740583,11,6
0.2414997,0.9488069,0.1732951,11,6
0.2420861,0.9484374,0.1754708,11,6
0.2428286,0.9458771,0.1779889,11,6
0.2408699,0.9440751,0.1797943,11,6
0.2396584,0.9454803,0.1828049,11,6
0.2394338,0.9489931,0.1824544,11,6
0.2422047,0.9524789,0.1800905,11,6
0.2468638,0.9511535,0.180696,11,6
0.2464229,0.9448304,0.1794142,11,6
0.2449249,0.942058,0.1740049,11,6
0.2463156,0.9437233,0.1695971,11,6
0.245905,0.9451385,0.1724147,11,6
0.2454431,0.945325,0.1800434,11,6
0.2455146,0.9473691,0.1844075,11,6
0.242069,0.9515953,0.18644,11,6
0.2394865,0.9502355,0.1832306,11,6
0.2418565,0.9480195,0.1748381,11,6
0.2441888,0.9505883,0.1740339,11,6
0.2426575,0.9520471,0.1772671,11,6
0.240672,0.955041,0.1770024,11,6
0.2406547,0.9561354,0.1778768,11,6
0.2423979,0.9516215,0.1792704,11,6
0.2473551,0.9481035,0.1777125,11,6
0.2501306,0.9462312,0.1738222,11,6
0.247298,0.9471986,0.1719161,11,6
0.2438712,0.948067,0.171127,11,6
0.2416075,0.9476047,0.1725618,11,6
0.2453255,0.9501073,0.1800325,11,6
0.2503982,0.9504738,0.1846673,11,6
0.2450756,0.9495324,0.1845683,11,6
0.2404804,0.9503084,0.1821787,11,6
0.2428924,0.9498646,0.1781776,11,6
0.2416863,0.9499883,0.1786757,11,6
0.2398961,0.9501157,0.1779251,11,6
0.2410609,0.9498356,0.1760106,11,6
0.2417928,0.9501546,0.1801143,11,6
0.2435322,0.949724,0.1831344,11,6
0.2435959,0.949303,0.1810351,11,6
0.2422811,0.949287,0.1783095,11,6
0.2434563,0.9502454,0.1774039,11,6
0.2431728,0.951489,0.1761113,11,6
0.242973,0.9521741,0.1755904,11,6
0.2453002,0.9532378,0.1762536,11,6
0.2461297,0.9532215,0.1733315,11,6
0.2460165,0.9547138,0.1693138,11,6
0.2456567,0.9591282,0.165778,11,6
0.2462691,0.9597424,0.1661033,11,6
0.2488261,0.9543346,0.1719081,11,6
0.2505093,0.9476536,0.1742869,11,6
0.2504458,0.9464836,0.176352,11,6
0.2485911,0.9514078,0.1782597,11,6
0.2450434,0.9540679,0.1738625,11,6
0.2394145,0.9516389,0.1719051,11,6
0.237906,0.9467889,0.1768756,11,6
0.2443926,0.9422164,0.1828713,11,6
0.246446,0.9430735,0.1825224,11,6
0.2407187,0.9494946,0.1789544,11,6
0.235563,0.956709,0.1792864,11,6
0.2350735,0.9608202,0.1793518,11,6
0.2371019,0.9590611,0.1806621,11,6
0.235671,0.9557036,0.1820473,11,6
0.2347857,0.9540826,0.1790494,11,6
0.235181,0.950352,0.1759318,11,6
0.2341902,0.9489213,0.1730042,11,6
0.2363987,0.9518745,0.1752456,11,6
0.2382608,0.9524559,0.1819158,11,6
0.2390517,0.9520662,0.1835488,11,6
0.2398423,0.9496172,0.1828917,11,6
0.2404887,0.9456431,0.180746,11,6
0.2452191,0.9470642,0.1789388,11,6
0.2470565,0.9486331,0.183628,11,6
0.2452205,0.9493971,0.1879475,11,6
0.2457742,0.9532726,0.1860966,11,6
0.2450142,0.9532342,0.184263,11,6
0.2440637,0.9497788,0.1847209,11,6
0.2444489,0.9480045,0.1827004,11,6
0.2443494,0.9466366,0.1802161,11,6
0.2432228,0.9470209,0.1808493,11,6
0.2408507,0.947775,0.1823623,11,6
0.2397817,0.9475294,0.1838919,11,6
0.24128,0.9508387,0.1843147,11,6
0.2458837,0.9534123,0.1856307,11,6
0.249804,0.9492784,0.1864307,11,6
0.2469723,0.9455522,0.1806736,11,6
0.2424884,0.9471516,0.1777957,11,6
0.2422038,0.9480867,0.1811423,11,6
0.2395928,0.9469307,0.180646,11,6
0.2314633,0.9497578,0.1804734,11,6
0.2270616,0.9550889,0.1829025,11,6
0.2296897,0.9590049,0.1834526,11,6
0.2329166,0.960337,0.1836724,11,6
0.2346454,0.9563974,0.1825615,11,6
0.2366558,0.9512832,0.1797952,11,6
0.239392,0.9462736,0.1751924,11,6
0.2426352,0.9420303,0.1742861,11,6
0.2440764,0.9473114,0.1864932,11,6
0.2426482,0.9550304,0.1969774,11,6
0.2427902,0.9561018,0.1890685,11,6
0.2434351,0.9586555,0.1758426,11,6
0.2415302,0.9600087,0.1725776,11,6
0.2400992,0.9528949,0.1777993,11,6
0.2365139,0.94774,0.1825112,11,6
0.2305636,0.9505011,0.1800522,11,6
0.228294,0.9535837,0.1773889,11,6
0.2307089,0.9531597,0.1804661,11,6
0.2329214,0.9481836,0.1811987,11,6
0.2299372,0.9423086,0.1815242,11,6
0.2289152,0.9447214,0.1842132,11,6
0.2341875,0.9514707,0.1863993,11,6
0.2381377,0.9535214,0.1919642,11,6
0.2400306,0.9529795,0.1898371,11,6
0.2417808,0.9515569,0.1791271,11,6
0.2400811,0.9508653,0.1755389,11,6
0.2323649,0.9518697,0.1780493,11,6
0.2266577,0.9506216,0.1811818,11,6
0.2302333,0.9484263,0.1748369,11,6
0.2362606,0.9458809,0.1683078,11,6
0.2419501,0.9447948,0.1779594,11,6
0.2452803,0.9466609,0.1838144,11,6
0.2444637,0.9456853,0.1821954,11,6
0.2467469,0.9457539,0.1864796,11,6
0.2483243,0.9484604,0.1906689,11,6
0.2455424,0.9493426,0.1892457,11,6
0.2452051,0.9499626,0.1814849,11,6
0.2444364,0.948904,0.1746368,11,6
0.2416271,0.949069,0.1760749,11,6
0.2396484,0.9501397,0.1814404,11,6
0.2349099,0.949389,0.1836957,11,6
0.2319118,0.9507048,0.1830992,11,6
0.2358219,0.9509099,0.1827025,11,6
0.239368,0.9513251,0.1808142,11,6
0.2407692,0.9528717,0.1797659,11,6
0.2423208,0.9515021,0.1805012,11,6
0.241933,0.9512035,0.1835968,11,6
0.2421386,0.9505129,0.1871951,11,6
0.2436603,0.9491154,0.1864113,11,6
0.2430933,0.9480018,0.1883298,11,6
0.2427008,0.9443675,0.1881445,11,6
0.2433757,0.9450754,0.1828824,11,6
0.2427625,0.9500602,0.1824198,11,6
0.2422558,0.9512154,0.1803044,11,6
0.2422915,0.95036,0.1780172,11,6
0.2421609,0.9514787,0.1786745,11,6
0.2412543,0.9518247,0.1797177,11,6
0.2384103,0.950077,0.1843261,11,6
0.2361483,0.9507687,0.183251,11,6
0.2369271,0.9518636,0.1785841,11,6
0.2397425,0.9515507,0.1776497,11,6
0.2414614,0.9532773,0.1762323,11,6
0.2417749,0.9542856,0.1748816,11,6
0.2436336,0.9525864,0.1728307,11,6
0.2444668,0.9505507,0.1790957,11,6
0.2440432,0.9509909,0.1883514,11,6
0.2446989,0.9508506,0.1820538,11,6
0.2434448,0.9472005,0.177697,11,6
0.2423617,0.9459626,0.1815413,11,6
0.2419085,0.947107,0.1776528,11,6
0.2386203,0.9491915,0.1739743,11,6
0.2370924,0.9519014,0.1762125,11,6
0.2401537,0.9512648,0.1808442,11,6
0.2425255,0.9502746,0.1864799,11,6
0.2399781,0.9503404,0.1864132,11,6
0.2376226,0.9514504,0.1829144,11,6
0.2394319,0.95297,0.182113,11,6
0.240094,0.9490953,0.1800241,11,6
0.2398687,0.9448911,0.1777763,11,6
0.2398477,0.9464881,0.1777912,11,6
0.2383137,0.948046,0.1756095,11,6
0.2389439,0.9484685,0.1748969,11,6
0.2406008,0.9540994,0.1779912,11,6
0.2419281,0.9597824,0.1798142,11,6
0.2436895,0.9536732,0.1797593,11,6
0.2422558,0.9466238,0.1794689,11,6
0.2413947,0.9505679,0.1805936,11,6
0.2447045,0.9522637,0.1792761,11,6
0.2467024,0.9502201,0.1764271,11,6
0.2455669,0.9520963,0.178441,11,6
0.2436396,0.9514743,0.1799864,11,6
0.2427066,0.9507408,0.1804628,11,6
0.2429639,0.9521238,0.1812655,11,6
0.2430169,0.951496,0.1790423,11,6
0.2421742,0.9540465,0.1762204,11,6
0.2412739,0.9560321,0.172936,11,6
0.2416582,0.9518166,0.1743353,11,6
0.2418815,0.9484739,0.1789453,11,6
0.2414577,0.9486929,0.1782429,11,6
0.2415856,0.94844,0.1793888,11,6
0.2406175,0.947271,0.1811313,11,6
0.2390149,0.949355,0.1808181,11,6
0.2386213,0.9520648,0.1839905,11,6
0.2394438,0.9526907,0.1841617,11,6
0.2417039,0.952811,0.1829301,11,6
0.2437504,0.9487657,0.1836212,11,6
0.2428652,0.9458687,0.1831218,11,6
0.2396433,0.9482321,0.1843813,11,6
0.2373765,0.9509305,0.183706,11,6
0.2369368,0.9533994,0.181062,11,6
0.2371059,0.9514487,0.1796843,11,6
0.2377992,0.948563,0.1774983,11,6
0.2390644,0.9503571,0.1775647,11,6
0.2394426,0.9505347,0.1829725,11,6
0.2388002,0.9502283,0.1900729,11,6
0.2406287,0.9508686,0.1878723,11,6
0.2426279,0.948743,0.1808856,11,6
0.2414336,0.9471811,0.1787373,11,6
0.2414556,0.9480027,0.1754852,11,6
0.2419859,0.9479719,0.178674,11,6
0.2414196,0.9469785,0.1852968,11,6
0.2417905,0.9470501,0.1845659,11,6
0.2414758,0.9474141,0.1866018,11,6
0.2405284,0.9475414,0.1866833,11,6
0.2392206,0.9492888,0.1840115,11,6
0.2383942,0.9522352,0.1850182,11,6
0.2389005,0.9528087,0.1823523,11,6
0.2380608,0.9515728,0.18042,11,6
0.2372473,0.9519176,0.1805852,11,6
0.238598,0.9516711,0.1803791,11,6
0.2405562,0.9508104,0.1819551,11,6
0.2421655,0.9522269,0.1816952,11,6
0.2425957,0.9536455,0.1795532,11,6
0.2412258,0.9535275,0.1723482,11,6
0.2394239,0.9519259,0.1651457,11,6
0.2387049,0.950904,0.1684317,11,6
0.2392126,0.9511813,0.1734863,11,6
0.2417101,0.9494317,0.1757068,11,6
0.2439811,0.9498835,0.1784188,11,6
0.2429555,0.952702,0.1789153,11,6
0.2415411,0.9526631,0.1791416,11,6
0.2409814,0.9530574,0.1805309,11,6
0.2405786,0.952815,0.1805421,11,6
0.2410183,0.9523318,0.1805782,11,6
0.2403596,0.9533643,0.1808668,11,6
0.2401099,0.9523931,0.1813772,11,6
0.2424316,0.9520604,0.183317,11,6
0.2436143,0.9495568,0.1831453,11,6
0.2429929,0.9456323,0.1802168,11,6
0.2427627,0.9477363,0.177606,11,6
0.2422189,0.950761,0.1771024,11,6
0.2414254,0.9527368,0.1783148,11,6
0.2411539,0.9544243,0.1771944,11,6
0.24027,0.9538455,0.1747576,11,6
0.2390083,0.9533271,0.1739539,11,6
0.2395053,0.9525938,0.1770938,11,6
0.2402021,0.9524933,0.1836112,11,6
0.2399245,0.9527938,0.1846274,11,6
0.2406028,0.9508081,0.1833071,11,6
0.2403456,0.9495768,0.1852043,11,6
0.2402407,0.9508701,0.183976,11,6
0.2424902,0.951893,0.1825867,11,6
0.2435783,0.950843,0.1841767,11,6
0.24406,0.9484445,0.1860241,11,6
0.2439001,0.9466413,0.1866019,11,6
0.2404824,0.9475567,0.1796867,11,6
0.2361002,0.9513125,0.1709945,11,6
0.2357101,0.9539103,0.1732257,11,6
0.2405616,0.9538474,0.1781721,11,6
0.2437194,0.9539833,0.1775536,11,6
0.2431976,0.9537318,0.1784414,11,6
0.2429341,0.9505371,0.1807494,11,6
0.2429334,0.9475518,0.1814507,11,6
0.2436246,0.9492486,0.1788645,11,6
0.2447546,0.9510502,0.1727275,11,6
0.2462527,0.9496106,0.1726845,11,6
0.2463224,0.9497829,0.1745005,11,6
0.2444273,0.9504412,0.1710043,11,6
0.2426071,0.9496631,0.1711749,11,6
0.2394961,0.9500931,0.1745478,11,6
0.2403087,0.9499411,0.1771172,11,6
0.2430549,0.949072,0.1762684,11,6
0.2401991,0.9492375,0.173693,11,6
0.2396326,0.9493684,0.1767685,11,6
0.2407769,0.949162,0.1794177,11,6
0.2389205,0.948524,0.1816317,11,6
0.2393254,0.9490856,0.1847369,11,6
0.241554,0.9520394,0.1821169,11,6
0.2436417,0.9530684,0.1813336,11,6
0.242682,0.9490511,0.1834472,11,6
0.2405047,0.9465814,0.1827719,11,6
0.2420618,0.9517417,0.1804701,11,6
0.2421445,0.9558363,0.1767787,11,6
0.2423343,0.9523289,0.1779904,11,6
0.2456009,0.9499846,0.1838934,11,6
0.2459354,0.9516761,0.185879,11,6
0.2439504,0.9508161,0.1846013,11,6
0.2424729,0.9491833,0.1837623,11,6
0.2427937,0.9505893,0.1823874,11,6
0.2436285,0.9519984,0.1797285,11,6
0.2426847,0.9529674,0.1785551,11,6
0.2426867,0.9529061,0.1743358,11,6
0.2417422,0.9501293,0.1676727,11,6
0.2402645,0.9470798,0.1734466,11,6
0.241965,0.9431422,0.1826178,11,6
0.2423334,0.9405538,0.1805643,11,6
0.2420043,0.9426508,0.1794124,11,6
0.2435721,0.9437942,0.1796517,11,6
0.2428829,0.9434743,0.1766363,11,6
0.240835,0.9465411,0.1784395,11,6
0.2400317,0.9498931,0.1819857,11,6
0.2398506,0.9489425,0.1838025,11,6
0.2396419,0.9479155,0.1837248,11,6
0.2384375,0.9500292,0.1807145,11,6
0.2374983,0.9503422,0.1802206,11,6
0.2367814,0.9500161,0.180221,11,6
0.2355158,0.9520516,0.1776381,11,6
0.236114,0.95336,0.1763879,11,6
0.2365028,0.9538742,0.178554,11,6
0.2362199,0.9539871,0.181636,11,6
0.2390048,0.9533821,0.1789859,11,6
0.2413324,0.9525551,0.1760088,11,6
0.2412512,0.9524592,0.177576,11,6
0.2415892,0.9531996,0.1762518,11,6
0.2415449,0.9524291,0.1764673,11,6
0.2396433,0.9515481,0.1807046,11,6
0.2373142,0.9505692,0.1824309,11,6
0.2373609,0.9492956,0.180963,11,6
0.2390048,0.9502489,0.1770303,11,6
0.2410323,0.9501763,0.1760674,11,6
0.2432113,0.9496311,0.1793828,11,6
0.243362,0.9505141,0.1811491,11,6
0.2428214,0.9507238,0.1799928,11,6
0.2431229,0.9518169,0.1773762,11,6
0.243086,0.9525513,0.1759085,11,6
0.2424762,0.9526327,0.176878,11,6
0.2403908,0.952979,0.1820858,11,6
0.2384406,0.9514625,0.1852124,11,6
0.2403351,0.9498261,0.1815575,11,6
0.2428415,0.9480768,0.1815703,11,6
0.2412338,0.9465034,0.1813295,11,6
0.2393064,0.9472784,0.1798207,11,6
0.2391095,0.9482055,0.1834942,11,6
0.2396821,0.9507197,0.1811693,11,6
0.2426213,0.9548635,0.178034,11,6
0.2436611,0.9543635,0.1787892,11,6
0.2414033,0.9506759,0.174525,11,6
0.2396914,0.9498114,0.1701127,11,6
0.2384903,0.9517062,0.1691989,11,6
0.2396353,0.9535131,0.1731899,11,6
0.241559,0.9533601,0.1776498,11,6
0.242678,0.953967,0.181199,11,6
0.2444599,0.95648,0.1849101,11,6
0.2414179,0.9556403,0.1839409,11,6
0.2375115,0.953714,0.1877969,11,6
0.2415517,0.9534246,0.1888265,11,6
0.2444603,0.9515409,0.1831854,11,6
0.1797785,0.5703901,0.7951251,14,6
0.1696251,0.5697411,0.7993438,14,6
0.1648379,0.5743193,0.7988303,14,6
0.1675232,0.5743597,0.7977074,14,6
0.1655061,0.5724699,0.7997094,14,6
0.1635087,0.5722756,0.7979499,14,6
0.1646433,0.5661989,0.7984812,14,6
0.1654501,0.5602776,0.801745,14,6
0.1686188,0.5568365,0.8091698,14,6
0.1705033,0.5503418,0.8209989,14,6
0.171047,0.5415159,0.8176828,14,6
0.1733777,0.5340364,0.8126512,14,6
0.1755246,0.5304791,0.8158762,14,6
0.1806296,0.532837,0.807587,14,6
0.1869699,0.5375926,0.7976536,14,6
0.1881108,0.5378812,0.7969164,14,6
0.1846923,0.5391336,0.799915,14,6
0.1819904,0.5448865,0.8055411,14,6
0.1834898,0.5512325,0.811725,14,6
0.1833666,0.5548943,0.8161279,14,6
0.1796541,0.5521262,0.8147866,14,6
0.1765486,0.551077,0.8110146,14,6
0.1737551,0.5522576,0.8093413,14,6
0.172327,0.5505131,0.8090846,14,6
0.1693539,0.5519127,0.8113845,14,6
0.1651625,0.5538151,0.8108534,14,6
0.1668019,0.5595373,0.8076702,14,6
0.1706594,0.5696437,0.8040934,14,6
0.1737921,0.5702589,0.7956151,14,6
0.1788787,0.5636146,0.7903546,14,6
0.1822486,0.5556856,0.7956898,14,6
0.1824274,0.5504152,0.803077,14,6
0.183265,0.5517242,0.804527,14,6
0.183935,0.5487837,0.8113832,14,6
0.1827716,0.5395516,0.8241258,14,6
0.1821848,0.535438,0.8194729,14,6
0.1811376,0.5337482,0.8097247,14,6
0.1798303,0.5305761,0.8105996,14,6
0.1799009,0.5323984,0.8107916,14,6
0.1759376,0.5364009,0.8150588,14,6
0.1699036,0.5421445,0.8169745,14,6
0.1689847,0.5535014,0.8131011,14,6
0.1690033,0.5598794,0.8123886,14,6
0.1678408,0.5577318,0.8055456,14,6
0.1697366,0.5533435,0.8027403,14,6
0.172137,0.5500954,0.8092598,14,6
0.172709,0.5509864,0.81067,14,6
0.1746722,0.5508442,0.8135098,14,6
0.1760471,0.5473364,0.8170646,14,6
0.1759619,0.544966,0.8145755,14,6
0.1796226,0.542017,0.8134526,14,6
0.1836437,0.5381343,0.8147474,14,6
0.183617,0.5372993,0.8143458,14,6
0.1830296,0.537967,0.8122388,14,6
0.1817043,0.5373426,0.8117138,14,6
0.177759,0.5386993,0.8136078,14,6
0.1738205,0.5413001,0.81527,14,6
0.1741654,0.5419234,0.8168121,14,6
0.1757577,0.5426019,0.8163568,14,6
0.1728635,0.5449712,0.8133854,14,6
0.1708844,0.5483164,0.8137534,14,6
0.1712949,0.5477385,0.8154007,14,6
0.1702505,0.5451463,0.8149955,14,6
0.1713219,0.5460228,0.8156304,14,6
0.1729951,0.5449897,0.8151978,14,6
0.1737651,0.5433695,0.8149907,14,6
0.1751271,0.5431301,0.8155831,14,6
0.1742586,0.5405662,0.8139708,14,6
0.1723805,0.5396258,0.8137653,14,6
0.1709936,0.5391559,0.8151846,14,6
0.173806,0.539064,0.8199991,14,6
0.1797331,0.5400814,0.8256129,14,6
0.1798586,0.5347302,0.821939,14,6
0.1795108,0.5289023,0.8143778,14,6
0.1786634,0.5305521,0.8112728,14,6
0.1729667,0.5337211,0.8128984,14,6
0.1731754,0.5361354,0.8179845,14,6
0.1763335,0.5384072,0.8214286,14,6
0.176506,0.5377886,0.8205911,14,6
0.1776923,0.5369511,0.816509,14,6
0.1777559,0.5393748,0.812358,14,6
0.1770906,0.5419115,0.8120089,14,6
0.1743786,0.54356,0.8139259,14,6
0.1707943,0.5438033,0.8158252,14,6
0.1724632,0.5431836,0.8191948,14,6
0.1748991,0.5443006,0.8228613,14,6
0.1762702,0.5408999,0.8228218,14,6
0.1793054,0.5352254,0.8213522,14,6
0.1822572,0.5355712,0.8214001,14,6
0.184136,0.5355012,0.8195023,14,6
0.1830121,0.5332952,0.8161865,14,6
0.1800521,0.5330565,0.8129506,14,6
0.1787382,0.5333901,0.8098249,14,6
0.1790371,0.5332947,0.8108347,14,6
0.1803987,0.5322792,0.8125765,14,6
0.1808404,0.5317228,0.813103,14,6
0.1794745,0.5321024,0.8165551,14,6
0.1760212,0.5328774,0.8177467,14,6
0.1713247,0.5336664,0.8174709,14,6
0.1711721,0.5338481,0.8194764,14,6
0.1722205,0.5359049,0.8203551,14,6
0.1692135,0.5385953,0.822734,14,6
0.1690299,0.5388391,0.8225064,14,6
0.170976,0.5394563,0.8183134,14,6
0.1710897,0.5407688,0.8196966,14,6
0.1734955,0.5394204,0.8203693,14,6
0.1776982,0.5381619,0.8155554,14,6
0.1804861,0.5392108,0.8134429,14,6
0.1803394,0.5389594,0.8136684,14,6
0.1801535,0.5382592,0.8142017,14,6
0.1821294,0.5373882,0.8201379,14,6
0.181308,0.5355688,0.8272497,14,6
0.1779598,0.5368117,0.8254456,14,6
0.1747681,0.5381187,0.8228302,14,6
0.1739544,0.536338,0.8227444,14,6
0.1758864,0.5358837,0.8187531,14,6
0.1750657,0.5375008,0.8192168,14,6
0.1758845,0.5397822,0.8195594,14,6
0.1802645,0.5417484,0.8142993,14,6
0.1816818,0.5414348,0.8132823,14,6
0.1815144,0.5388099,0.8125898,14,6
0.1794656,0.5368473,0.8127977,14,6
0.1765243,0.5390691,0.8166776,14,6
0.1746584,0.5443404,0.8191281,14,6
0.1742384,0.5479135,0.8231194,14,6
0.1767759,0.5477388,0.8228564,14,6
0.1769481,0.5466684,0.8170964,14,6
0.1781579,0.547145,0.8148905,14,6
0.1830533,0.5460638,0.8107959,14,6
0.183362,0.5425372,0.8069463,14,6
0.1802801,0.5407414,0.8114238,14,6
0.1764468,0.5405376,0.815895,14,6
0.1754039,0.5394228,0.8160376,14,6
0.1771612,0.5383875,0.8176809,14,6
0.176111,0.5390326,0.8203997,14,6
0.1762451,0.5402989,0.8192321,14,6
0.1765843,0.542403,0.8151613,14,6
0.1750911,0.5483504,0.8102307,14,6
0.1750127,0.5526578,0.8058008,14,6
0.174978,0.5481965,0.8075015,14,6
0.1763661,0.5434489,0.8132804,14,6
0.1787351,0.5451078,0.8154088,14,6
0.1804357,0.5446421,0.8114675,14,6
0.1807681,0.5403263,0.8064817,14,6
0.1783959,0.5381882,0.8097046,14,6
0.1772552,0.5368857,0.8132678,14,6
0.177796,0.5384697,0.8100726,14,6
0.1778833,0.5445116,0.8114433,14,6
0.1772741,0.548523,0.814131,14,6
0.1749317,0.5477233,0.8130499,14,6
0.1733143,0.5443447,0.8138015,14,6
0.1750333,0.5436838,0.8153299,14,6
0.1772757,0.5432091,0.8170428,14,6
0.1755947,0.5393,0.8166475,14,6
0.174361,0.5355519,0.8161935,14,6
0.178039,0.5313941,0.8163404,14,6
0.1819104,0.5353842,0.8107367,14,6
0.1839248,0.5440078,0.8074902,14,6
0.1814545,0.5417833,0.8116857,14,6
0.1763982,0.5405091,0.8155569,14,6
0.1755799,0.5431942,0.8142889,14,6
0.1747431,0.5433299,0.8125541,14,6
0.1729986,0.547727,0.8148526,14,6
0.1744679,0.5500045,0.8131589,14,6
0.1782468,0.5480153,0.8090147,14,6
0.1818845,0.5485923,0.8055642,14,6
0.1808389,0.5479355,0.8029309,14,6
0.17867,0.5434423,0.8087367,14,6
0.1794657,0.5376868,0.8132241,14,6
0.179115,0.536141,0.8123141,14,6
0.1791331,0.5382236,0.8133935,14,6
0.1803821,0.5375879,0.8142417,14,6
0.1800506,0.5370197,0.8156723,14,6
0.1780409,0.5377597,0.8157983,14,6
0.175119,0.5364338,0.8178832,14,6
0.1743681,0.5359224,0.8213785,14,6
0.1747942,0.5373097,0.8210382,14,6
0.1747381,0.5386522,0.8245053,14,6
0.1765414,0.5394545,0.8239073,14,6
0.1779169,0.53913,0.8173416,14,6
0.1796811,0.5382956,0.8160794,14,6
0.1824264,0.5382679,0.8143308,14,6
0.1818487,0.5404184,0.8135542,14,6
0.1804663,0.5412048,0.8144145,14,6
0.1787549,0.5385234,0.8142214,14,6
0.1770664,0.5389584,0.8161223,14,6
0.1788246,0.5412347,0.8151332,14,6
0.179896,0.5413085,0.814846,14,6
0.1792933,0.540386,0.8159631,14,6
0.178684,0.5379888,0.8146684,14,6
0.1784075,0.5381853,0.8161205,14,6
0.1811925,0.5380248,0.8180217,14,6
0.1833629,0.5348168,0.8199084,14,6
0.1826498,0.5361003,0.819521,14,6
0.1818516,0.5370197,0.8148524,14,6
0.1795685,0.5364133,0.8136486,14,6
0.1768976,0.5390915,0.815965,14,6
0.1746024,0.5387215,0.8215581,14,6
0.1723952,0.5358347,0.829225,14,6
0.1741355,0.5350532,0.8329623,14,6
0.1760743,0.5387244,0.8285797,14,6
0.1766215,0.5437046,0.8173113,14,6
0.1797636,0.5417441,0.8120964,14,6
0.1804884,0.539521,0.8139129,14,6
0.1779307,0.5409829,0.8143949,14,6
0.1761402,0.5394285,0.8151788,14,6
0.1784207,0.5373927,0.8170116,14,6
0.1818756,0.5358047,0.8189457,14,6
0.1776864,0.5353048,0.818156,14,6
0.1746781,0.5374924,0.8171645,14,6
0.1755293,0.538577,0.8171762,14,6
0.1683289,0.5406708,0.8124727,14,6
0.1611791,0.5416377,0.8103254,14,6
0.163375,0.5412759,0.8152677,14,6
0.1664463,0.5458249,0.8225592,14,6
0.164779,0.5458961,0.8267879,14,6
0.1649128,0.5394749,0.8219482,14,6
0.1668693,0.5365518,0.8144632,14,6
0.168782,0.537723,0.8111752,14,6
0.1759244,0.5402882,0.8117639,14,6
0.1791551,0.5397063,0.8128239,14,6
0.1774758,0.5406047,0.8112699,14,6
0.1809995,0.5458618,0.8127398,14,6
0.1834936,0.5478062,0.8152509,14,6
0.1816829,0.5476016,0.8140685,14,6
0.1761991,0.5453642,0.8112748,14,6
0.1715846,0.5425673,0.8077841,14,6
0.174001,0.5415634,0.8118726,14,6
0.1761982,0.5408036,0.818618,14,6
0.1763202,0.5424289,0.8163158,14,6
0.1767274,0.5423796,0.8150868,14,6
0.1759838,0.5445331,0.8136384,14,6
0.1744154,0.5487082,0.8091069,14,6
0.1695147,0.5443303,0.8124385,14,6
0.1649626,0.5418395,0.8145336,14,6
0.1671766,0.5455506,0.8122885,14,6
0.1698647,0.54737,0.812874,14,6
0.1695874,0.5479075,0.8103494,14,6
0.1735753,0.5486863,0.8089412,14,6
0.178657,0.5501295,0.8105101,14,6
0.1796423,0.547648,0.8086449,14,6
0.1804635,0.5441494,0.808274,14,6
0.1808532,0.5451254,0.8085065,14,6
0.1822874,0.5446679,0.8052411,14,6
0.1843809,0.5438483,0.8044331,14,6
0.1840133,0.5450197,0.8066632,14,6
0.1843088,0.5454865,0.806733,14,6
0.1822217,0.546796,0.8058276,14,6
0.1773322,0.5478235,0.80717,14,6
0.1726014,0.5470235,0.8105762,14,6
0.163938,0.5470678,0.8131109,14,6
0.1554242,0.5474958,0.8132943,14,6
0.1529301,0.5470278,0.8158716,14,6
0.1543259,0.5465398,0.820379,14,6
0.1571199,0.5437579,0.820752,14,6
0.1606136,0.5404089,0.8214505,14,6
0.1658662,0.5413751,0.822956,14,6
0.1705651,0.5424489,0.8188564,14,6
0.1734665,0.5417486,0.817636,14,6
0.1767744,0.5442857,0.8201755,14,6
0.1771763,0.546824,0.8173352,14,6
0.175261,0.5449313,0.8169353,14,6
0.1748486,0.5438432,0.8175405,14,6
0.1733041,0.5456484,0.8138488,14,6
0.1729605,0.5462084,0.8160759,14,6
0.1742014,0.5451627,0.8206771,14,6
0.1715019,0.5431194,0.8220876,14,6
0.1671094,0.5414502,0.8198805,14,6
0.1624954,0.5443556,0.8126461,14,6
0.1580222,0.5492234,0.8112045,14,6
0.1548345,0.5500987,0.8141217,14,6
0.1528082,0.5493566,0.8156343,14,6
0.1549031,0.548561,0.8189049,14,6
0.1576595,0.5465126,0.8166352,14,6
0.1625882,0.5467384,0.8127243,14,6
0.1713551,0.5466395,0.8139863,14,6
0.1722901,0.5431389,0.8131674,14,6
0.1708095,0.5415561,0.8119167,14,6
0.1739252,0.5416527,0.8131912,14,6
0.1738938,0.5416971,0.8152475,14,6
0.1731725,0.5427746,0.8175847,14,6
0.172708,0.5426628,0.8178881,14,6
0.1709111,0.5404602,0.8177481,14,6
0.1704277,0.5381859,0.8184291,14,6
0.1693773,0.5397382,0.8177919,14,6
0.1664709,0.5434941,0.8169627,14,6
0.1633682,0.545568,0.8166732,14,6
0.1634387,0.5489856,0.8163972,14,6
